decimalLatitude,decimalLongitude,occurrenceStatus
-33.60809999999999,150.66410000000002,0
-33.60809999999999,150.79010000000002,0
-33.5577,150.70190000000002,0
-33.6333,150.8153,0
-33.561899999999994,150.74390000000002,0
-33.49889999999999,150.82370000000003,0
-33.51989999999999,150.6851,0
-33.570299999999996,150.6851,0
-33.616499999999995,150.8195,0
-33.54509999999999,150.7313,0
-33.561899999999994,150.65990000000002,0
-33.595499999999994,150.78170000000003,0
-33.5787,150.7733,0
-33.57449999999999,150.8111,0
-33.528299999999994,150.6809,0
-33.53249999999999,150.7313,0
-33.6417,150.65150000000003,0
-33.54089999999999,150.7187,0
-33.6249,150.8195,0
-33.528299999999994,150.6725,0
-33.48209999999999,150.79850000000002,0
-33.49889999999999,150.65150000000003,0
-33.56609999999999,150.7649,0
-33.6585,150.71030000000002,0
-33.6459,150.8153,0
-33.536699999999996,150.7313,0
-33.6585,150.7607,0
-33.494699999999995,150.6767,0
-33.6417,150.7607,0
-33.6795,150.78590000000003,0
-33.582899999999995,150.70190000000002,0
-33.6543,150.6767,0
-33.629099999999994,150.78170000000003,0
-33.54509999999999,150.78170000000003,0
-33.6249,150.78590000000003,0
-33.49049999999999,150.7187,0
-33.6879,150.65150000000003,0
-33.6249,150.6305,0
-33.637499999999996,150.77750000000003,0
-33.650099999999995,150.7229,0
-33.582899999999995,150.79850000000002,0
-33.48629999999999,150.79430000000002,0
-33.6879,150.71030000000002,0
-33.54509999999999,150.6809,0
-33.57449999999999,150.82370000000003,0
-33.515699999999995,150.64730000000003,0
-33.637499999999996,150.7649,0
-33.671099999999996,150.78170000000003,0
-33.6753,150.69350000000003,0
-33.50309999999999,150.73550000000003,0
-33.51989999999999,150.6725,0
-33.6417,150.74810000000002,0
-33.49049999999999,150.73970000000003,0
-33.54089999999999,150.62210000000002,0
-33.637499999999996,150.64730000000003,0
-33.5577,150.7229,0
-33.58709999999999,150.64730000000003,0
