decimalLatitude,decimalLongitude,species,speciesKey,occurrenceStatus,geometry
-33.850554,150.63137,Litoria fallax,2427671.0,1,POINT (150.63137 -33.850554)
-33.848158,150.632874,Litoria latopalmata,2427754.0,1,POINT (150.632874 -33.848158)
-33.853626,150.633555,Litoria peronii,2427831.0,1,POINT (150.633555 -33.853626)
-33.856241,150.633137,Litoria verreauxii,2427755.0,1,POINT (150.633137 -33.856241)
-33.851801,150.633865,Litoria verreauxii,2427755.0,1,POINT (150.633865 -33.851801)
-33.853626,150.633555,Litoria verreauxii,2427755.0,1,POINT (150.633555 -33.853626)
-33.856241,150.633137,Litoria peronii,2427831.0,1,POINT (150.633137 -33.856241)
-33.851801,150.633865,Litoria fallax,2427671.0,1,POINT (150.633865 -33.851801)
-33.848158,150.632874,Litoria tyleri,2427823.0,1,POINT (150.632874 -33.848158)
-33.856241,150.633137,Litoria latopalmata,2427754.0,1,POINT (150.633137 -33.856241)
-33.851801,150.633865,Litoria peronii,2427831.0,1,POINT (150.633865 -33.851801)
-33.848158,150.632874,Litoria peronii,2427831.0,1,POINT (150.632874 -33.848158)
-33.853626,150.633555,Litoria peronii,2427831.0,1,POINT (150.633555 -33.853626)
-33.848158,150.632874,Litoria peronii,2427831.0,1,POINT (150.632874 -33.848158)
-33.853626,150.633555,Uperoleia laevigata,2424630.0,1,POINT (150.633555 -33.853626)
-33.848158,150.632874,Uperoleia laevigata,2424630.0,1,POINT (150.632874 -33.848158)
-33.853626,150.633555,Litoria latopalmata,2427754.0,1,POINT (150.633555 -33.853626)
-33.851801,150.633865,Uperoleia laevigata,2424630.0,1,POINT (150.633865 -33.851801)
-33.853626,150.633555,Litoria fallax,2427671.0,1,POINT (150.633555 -33.853626)
-33.850554,150.63137,Crinia signifera,2424585.0,1,POINT (150.63137 -33.850554)
-33.851801,150.633865,Crinia signifera,2424585.0,1,POINT (150.633865 -33.851801)
-33.856241,150.633137,Litoria latopalmata,2427754.0,1,POINT (150.633137 -33.856241)
-33.850965,150.633023,Litoria tyleri,2427823.0,1,POINT (150.633023 -33.850965)
-33.851801,150.633865,Litoria tyleri,2427823.0,1,POINT (150.633865 -33.851801)
-33.853626,150.633555,Litoria tyleri,2427823.0,1,POINT (150.633555 -33.853626)
-33.583611,150.706111,,,1,POINT (150.706111 -33.583611)
-33.848158,150.632874,Litoria fallax,2427671.0,1,POINT (150.632874 -33.848158)
-33.856241,150.633137,Litoria latopalmata,2427754.0,1,POINT (150.633137 -33.856241)
-33.850965,150.633023,Crinia signifera,2424585.0,1,POINT (150.633023 -33.850965)
-33.850554,150.63137,Litoria peronii,2427831.0,1,POINT (150.63137 -33.850554)
-33.986252,150.806677,Crinia signifera,2424585.0,1,POINT (150.806677 -33.986252)
-33.850965,150.633023,Litoria peronii,2427831.0,1,POINT (150.633023 -33.850965)
-33.662169,150.865662,Litoria dentata,2427847.0,1,POINT (150.865662 -33.662169)
-33.717119,150.460246,Pseudophryne australis,2424579.0,1,POINT (150.460246 -33.717119)
-33.662902,150.864997,Litoria peronii,2427831.0,1,POINT (150.864997 -33.662902)
-33.662902,150.864997,Ranoidea caerulea,10842219.0,1,POINT (150.864997 -33.662902)
-33.64449,150.85089,Ranoidea caerulea,10842219.0,1,POINT (150.85089 -33.64449)
-33.72088,150.71302,Ranoidea caerulea,10842219.0,1,POINT (150.71302 -33.72088)
-34.0,150.8,Litoria peronii,2427831.0,1,POINT (150.8 -34)
-33.744031,150.619318,Litoria peronii,2427831.0,1,POINT (150.619318 -33.744031)
-33.740668,150.484757,Litoria ewingii,2427705.0,1,POINT (150.484757 -33.740668)
-33.596992,150.615967,Heleioporus australiacus,2429591.0,1,POINT (150.615967 -33.596992)
-33.65369,150.73637,Ranoidea caerulea,10842219.0,1,POINT (150.73637 -33.65369)
-33.7392,150.459,Litoria peronii,2427831.0,1,POINT (150.459 -33.7392)
-33.773341,150.7976,Litoria peronii,2427831.0,1,POINT (150.7976 -33.773341)
-33.839522,150.759291,Litoria fallax,2427671.0,1,POINT (150.759291 -33.839522)
-33.7511,150.649,Litoria peronii,2427831.0,1,POINT (150.649 -33.7511)
-33.681923,150.56095,Litoria peronii,2427831.0,1,POINT (150.56095 -33.681923)
-33.715,150.452,Litoria dentata,2427847.0,1,POINT (150.452 -33.715)
-33.7064,150.548,Crinia signifera,2424585.0,1,POINT (150.548 -33.7064)
-33.6946,150.571,Limnodynastes peronii,2429583.0,1,POINT (150.571 -33.6946)
-33.8032,150.793,Litoria peronii,2427831.0,1,POINT (150.793 -33.8032)
-33.9373,150.894,Limnodynastes peronii,2429583.0,1,POINT (150.894 -33.9373)
-33.715,150.451,Limnodynastes peronii,2429583.0,1,POINT (150.451 -33.715)
-33.9083,150.609,Limnodynastes peronii,2429583.0,1,POINT (150.609 -33.9083)
-33.729785,150.474861,Litoria peronii,2427831.0,1,POINT (150.474861 -33.729785)
-33.772071,150.729121,Limnodynastes peronii,2429583.0,1,POINT (150.729121 -33.772071)
-33.689137,150.549312,Limnodynastes peronii,2429583.0,1,POINT (150.549312 -33.689137)
-33.700901,150.483451,Litoria citropa,2427808.0,1,POINT (150.483451 -33.700901)
-33.6097,150.743,Ranoidea caerulea,10842219.0,1,POINT (150.743 -33.6097)
-33.712812,150.453723,Litoria peronii,2427831.0,1,POINT (150.453723 -33.712812)
-33.7568,150.746,Litoria peronii,2427831.0,1,POINT (150.746 -33.7568)
-33.582278,150.709078,Ranoidea caerulea,10842219.0,1,POINT (150.709078 -33.582278)
-33.7532,150.778077,Limnodynastes peronii,2429583.0,1,POINT (150.778077 -33.7532)
-33.699677,150.584134,Limnodynastes peronii,2429583.0,1,POINT (150.584134 -33.699677)
-33.750875,150.649807,Litoria peronii,2427831.0,1,POINT (150.649807 -33.750875)
-33.9373,150.894,Litoria peronii,2427831.0,1,POINT (150.894 -33.9373)
-33.7108,150.578,Limnodynastes peronii,2429583.0,1,POINT (150.578 -33.7108)
-33.7255,150.697,Litoria peronii,2427831.0,1,POINT (150.697 -33.7255)
-33.7618,150.706,Litoria peronii,2427831.0,1,POINT (150.706 -33.7618)
-33.7438,150.619,Litoria peronii,2427831.0,1,POINT (150.619 -33.7438)
-33.526225,150.704848,Litoria peronii,2427831.0,1,POINT (150.704848 -33.526225)
-33.671491,150.619045,Litoria peronii,2427831.0,1,POINT (150.619045 -33.671491)
-33.700975,150.483658,Ranoidea phyllochroa,10754639.0,1,POINT (150.483658 -33.700975)
-33.9373,150.894,Limnodynastes peronii,2429583.0,1,POINT (150.894 -33.9373)
-33.699761,150.584083,Limnodynastes peronii,2429583.0,1,POINT (150.584083 -33.699761)
-33.9374,150.894,Limnodynastes peronii,2429583.0,1,POINT (150.894 -33.9374)
-33.7401,150.623,Litoria peronii,2427831.0,1,POINT (150.623 -33.7401)
-33.768512,150.888016,Limnodynastes peronii,2429583.0,1,POINT (150.888016 -33.768512)
-33.5182,150.831,Litoria peronii,2427831.0,1,POINT (150.831 -33.5182)
-33.7326,150.865,Litoria peronii,2427831.0,1,POINT (150.865 -33.7326)
-33.7255,150.697,Litoria peronii,2427831.0,1,POINT (150.697 -33.7255)
-33.7005,150.547,Litoria peronii,2427831.0,1,POINT (150.547 -33.7005)
-33.7253,150.697,Litoria peronii,2427831.0,1,POINT (150.697 -33.7253)
-33.683847,150.581349,Limnodynastes peronii,2429583.0,1,POINT (150.581349 -33.683847)
-33.7508,150.649,Litoria peronii,2427831.0,1,POINT (150.649 -33.7508)
-33.774676,150.732328,Litoria fallax,2427671.0,1,POINT (150.732328 -33.774676)
-33.7507,150.649,Litoria peronii,2427831.0,1,POINT (150.649 -33.7507)
-33.6942,150.587,Limnodynastes peronii,2429583.0,1,POINT (150.587 -33.6942)
-33.7173,150.454,Litoria dentata,2427847.0,1,POINT (150.454 -33.7173)
-33.7618,150.706,Litoria peronii,2427831.0,1,POINT (150.706 -33.7618)
-33.972122,150.868737,Litoria peronii,2427831.0,1,POINT (150.868737 -33.972122)
-33.564203,150.839865,Litoria peronii,2427831.0,1,POINT (150.839865 -33.564203)
-33.9373,150.894,Litoria peronii,2427831.0,1,POINT (150.894 -33.9373)
-33.7517,150.653,Limnodynastes peronii,2429583.0,1,POINT (150.653 -33.7517)
-33.700922,150.483466,Ranoidea phyllochroa,10754639.0,1,POINT (150.483466 -33.700922)
-33.74183,150.8764,Litoria peronii,2427831.0,1,POINT (150.8764 -33.74183)
-33.712611,150.454034,Limnodynastes peronii,2429583.0,1,POINT (150.454034 -33.712611)
-33.788027,150.828768,Litoria peronii,2427831.0,1,POINT (150.828768 -33.788027)
-33.69979,150.584038,Litoria peronii,2427831.0,1,POINT (150.584038 -33.69979)
-33.555824,150.850247,Litoria peronii,2427831.0,1,POINT (150.850247 -33.555824)
-33.756484,150.743284,Ranoidea caerulea,10842219.0,1,POINT (150.743284 -33.756484)
-33.727,150.699,Litoria fallax,2427671.0,1,POINT (150.699 -33.727)
-33.897301,150.612826,Litoria peronii,2427831.0,1,POINT (150.612826 -33.897301)
-33.766507,150.63254,Litoria peronii,2427831.0,1,POINT (150.63254 -33.766507)
-33.755787,150.623347,Litoria peronii,2427831.0,1,POINT (150.623347 -33.755787)
-33.6949,150.547,Limnodynastes peronii,2429583.0,1,POINT (150.547 -33.6949)
-33.773,150.64,Litoria peronii,2427831.0,1,POINT (150.64 -33.773)
-33.682813,150.55823,Litoria peronii,2427831.0,1,POINT (150.55823 -33.682813)
-33.708928,150.713833,Limnodynastes peronii,2429583.0,1,POINT (150.713833 -33.708928)
-33.8035,150.792,Litoria peronii,2427831.0,1,POINT (150.792 -33.8035)
-33.7618,150.706,Litoria peronii,2427831.0,1,POINT (150.706 -33.7618)
-33.6344,150.753,Litoria tyleri,2427823.0,1,POINT (150.753 -33.6344)
-33.7155,150.43,Crinia signifera,2424585.0,1,POINT (150.43 -33.7155)
-33.700949,150.483472,Litoria citropa,2427808.0,1,POINT (150.483472 -33.700949)
-33.699637,150.584108,Limnodynastes peronii,2429583.0,1,POINT (150.584108 -33.699637)
-33.763,150.892,Litoria peronii,2427831.0,1,POINT (150.892 -33.763)
-33.9373,150.894,Limnodynastes peronii,2429583.0,1,POINT (150.894 -33.9373)
-33.526388,150.704926,Litoria tyleri,2427823.0,1,POINT (150.704926 -33.526388)
-33.9373,150.894,Litoria peronii,2427831.0,1,POINT (150.894 -33.9373)
-33.78123,150.783622,Limnodynastes peronii,2429583.0,1,POINT (150.783622 -33.78123)
-33.758355,150.610296,Limnodynastes peronii,2429583.0,1,POINT (150.610296 -33.758355)
-33.6944,150.571,Limnodynastes peronii,2429583.0,1,POINT (150.571 -33.6944)
-33.6946,150.571,Litoria peronii,2427831.0,1,POINT (150.571 -33.6946)
-33.750835,150.649796,Litoria peronii,2427831.0,1,POINT (150.649796 -33.750835)
-33.750828,150.649762,Litoria peronii,2427831.0,1,POINT (150.649762 -33.750828)
-33.897236,150.612648,Litoria peronii,2427831.0,1,POINT (150.612648 -33.897236)
-33.719525,150.566994,Limnodynastes peronii,2429583.0,1,POINT (150.566994 -33.719525)
-33.9374,150.894,Limnodynastes peronii,2429583.0,1,POINT (150.894 -33.9374)
-33.909,150.622,Limnodynastes peronii,2429583.0,1,POINT (150.622 -33.909)
-33.774518,150.797118,Litoria peronii,2427831.0,1,POINT (150.797118 -33.774518)
-33.682777,150.558321,Crinia signifera,2424585.0,1,POINT (150.558321 -33.682777)
-33.7179,150.427,Crinia signifera,2424585.0,1,POINT (150.427 -33.7179)
-33.7478,150.887,Litoria peronii,2427831.0,1,POINT (150.887 -33.7478)
-33.8035,150.792,Litoria peronii,2427831.0,1,POINT (150.792 -33.8035)
-33.7629,150.891,Litoria peronii,2427831.0,1,POINT (150.891 -33.7629)
-33.7301,150.484,Limnodynastes peronii,2429583.0,1,POINT (150.484 -33.7301)
-33.761138,150.622272,Litoria peronii,2427831.0,1,POINT (150.622272 -33.761138)
-33.706609,150.709767,Limnodynastes peronii,2429583.0,1,POINT (150.709767 -33.706609)
-33.6949,150.547,Limnodynastes peronii,2429583.0,1,POINT (150.547 -33.6949)
-33.7733,150.641,Litoria peronii,2427831.0,1,POINT (150.641 -33.7733)
-33.755419,150.62334,Limnodynastes peronii,2429583.0,1,POINT (150.62334 -33.755419)
-33.712632,150.570718,Litoria peronii,2427831.0,1,POINT (150.570718 -33.712632)
-33.723762,150.459218,Limnodynastes peronii,2429583.0,1,POINT (150.459218 -33.723762)
-33.8035,150.792,Litoria peronii,2427831.0,1,POINT (150.792 -33.8035)
-33.715,150.452,Litoria peronii,2427831.0,1,POINT (150.452 -33.715)
-33.7626,150.701,Litoria dentata,2427847.0,1,POINT (150.701 -33.7626)
-33.71092,150.572424,Limnodynastes peronii,2429583.0,1,POINT (150.572424 -33.71092)
-33.7399,150.623,Litoria peronii,2427831.0,1,POINT (150.623 -33.7399)
-33.7568,150.746,Litoria peronii,2427831.0,1,POINT (150.746 -33.7568)
-33.7632,150.892,Litoria peronii,2427831.0,1,POINT (150.892 -33.7632)
-33.756662,150.743183,Litoria peronii,2427831.0,1,POINT (150.743183 -33.756662)
-33.768179,150.888253,Limnodynastes peronii,2429583.0,1,POINT (150.888253 -33.768179)
-33.7487,150.66,Litoria dentata,2427847.0,1,POINT (150.66 -33.7487)
-33.526344,150.705264,Litoria tyleri,2427823.0,1,POINT (150.705264 -33.526344)
-33.897318,150.612683,Litoria peronii,2427831.0,1,POINT (150.612683 -33.897318)
-33.897303,150.612855,Limnodynastes peronii,2429583.0,1,POINT (150.612855 -33.897303)
-33.7151,150.452,Litoria peronii,2427831.0,1,POINT (150.452 -33.7151)
-33.778,150.861,Litoria peronii,2427831.0,1,POINT (150.861 -33.778)
-33.729796,150.474779,Litoria peronii,2427831.0,1,POINT (150.474779 -33.729796)
-33.7271,150.699,Limnodynastes peronii,2429583.0,1,POINT (150.699 -33.7271)
-33.557038,150.846282,Litoria peronii,2427831.0,1,POINT (150.846282 -33.557038)
-33.7412,150.603,Litoria peronii,2427831.0,1,POINT (150.603 -33.7412)
-33.7506,150.649,Litoria peronii,2427831.0,1,POINT (150.649 -33.7506)
-33.748358,150.662162,Litoria peronii,2427831.0,1,POINT (150.662162 -33.748358)
-33.755374,150.62362,Limnodynastes peronii,2429583.0,1,POINT (150.62362 -33.755374)
-33.7478,150.887,Litoria peronii,2427831.0,1,POINT (150.887 -33.7478)
-33.526284,150.704865,Litoria peronii,2427831.0,1,POINT (150.704865 -33.526284)
-33.7411,150.6,Litoria peronii,2427831.0,1,POINT (150.6 -33.7411)
-33.52614,150.704924,Litoria latopalmata,2427754.0,1,POINT (150.704924 -33.52614)
-33.9373,150.894,Litoria peronii,2427831.0,1,POINT (150.894 -33.9373)
-33.7005,150.547,Litoria peronii,2427831.0,1,POINT (150.547 -33.7005)
-33.7294,150.484,Litoria peronii,2427831.0,1,POINT (150.484 -33.7294)
-33.5226,150.885,Litoria peronii,2427831.0,1,POINT (150.885 -33.5226)
-33.751,150.649,Litoria peronii,2427831.0,1,POINT (150.649 -33.751)
-33.5183,150.831,Ranoidea caerulea,10842219.0,1,POINT (150.831 -33.5183)
-33.605784,150.74722,Limnodynastes peronii,2429583.0,1,POINT (150.74722 -33.605784)
-33.9091,150.622,Litoria peronii,2427831.0,1,POINT (150.622 -33.9091)
-33.757577,150.802611,Limnodynastes peronii,2429583.0,1,POINT (150.802611 -33.757577)
-33.9375,150.894,Limnodynastes peronii,2429583.0,1,POINT (150.894 -33.9375)
-33.692315,150.597913,Limnodynastes peronii,2429583.0,1,POINT (150.597913 -33.692315)
-33.735,150.482,Litoria fallax,2427671.0,1,POINT (150.482 -33.735)
-33.9373,150.894,Litoria peronii,2427831.0,1,POINT (150.894 -33.9373)
-33.7005,150.547,Litoria peronii,2427831.0,1,POINT (150.547 -33.7005)
-33.6948,150.547,Limnodynastes peronii,2429583.0,1,POINT (150.547 -33.6948)
-33.537871,150.413388,Litoria peronii,2427831.0,1,POINT (150.413388 -33.537871)
-33.658764,150.750104,Litoria peronii,2427831.0,1,POINT (150.750104 -33.658764)
-33.7418,150.729,Litoria peronii,2427831.0,1,POINT (150.729 -33.7418)
-33.8032,150.792,Litoria peronii,2427831.0,1,POINT (150.792 -33.8032)
-33.699972,150.584336,Litoria peronii,2427831.0,1,POINT (150.584336 -33.699972)
-33.7299,150.476624,Limnodynastes peronii,2429583.0,1,POINT (150.476624 -33.7299)
-33.730127,150.474895,Litoria dentata,2427847.0,1,POINT (150.474895 -33.730127)
-33.6944,150.571,Crinia signifera,2424585.0,1,POINT (150.571 -33.6944)
-33.8034,150.792,Litoria peronii,2427831.0,1,POINT (150.792 -33.8034)
-33.682754,150.558427,Litoria peronii,2427831.0,1,POINT (150.558427 -33.682754)
-33.9373,150.894,Litoria peronii,2427831.0,1,POINT (150.894 -33.9373)
-33.7418,150.729,Litoria peronii,2427831.0,1,POINT (150.729 -33.7418)
-33.7129,150.495742,Litoria peronii,2427831.0,1,POINT (150.495742 -33.7129)
-33.750853,150.649816,Litoria peronii,2427831.0,1,POINT (150.649816 -33.750853)
-33.6948,150.547,Litoria peronii,2427831.0,1,POINT (150.547 -33.6948)
-33.7255,150.697,Litoria fallax,2427671.0,1,POINT (150.697 -33.7255)
-33.6949,150.547,Litoria peronii,2427831.0,1,POINT (150.547 -33.6949)
-33.7392,150.459,Litoria fallax,2427671.0,1,POINT (150.459 -33.7392)
-33.7255,150.697,Litoria fallax,2427671.0,1,POINT (150.697 -33.7255)
-33.9374,150.894,Litoria peronii,2427831.0,1,POINT (150.894 -33.9374)
-33.7129,150.495742,Crinia signifera,2424585.0,1,POINT (150.495742 -33.7129)
-33.5226,150.885,Litoria fallax,2427671.0,1,POINT (150.885 -33.5226)
-33.708928,150.713833,Litoria peronii,2427831.0,1,POINT (150.713833 -33.708928)
-33.757577,150.802611,Litoria peronii,2427831.0,1,POINT (150.802611 -33.757577)
-33.526284,150.704865,Litoria fallax,2427671.0,1,POINT (150.704865 -33.526284)
-33.719525,150.566994,Litoria peronii,2427831.0,1,POINT (150.566994 -33.719525)
-33.7301,150.484,Litoria peronii,2427831.0,1,POINT (150.484 -33.7301)
-33.9091,150.622,Crinia signifera,2424585.0,1,POINT (150.622 -33.9091)
-33.7173,150.454,Limnodynastes peronii,2429583.0,1,POINT (150.454 -33.7173)
-33.52614,150.704924,Litoria peronii,2427831.0,1,POINT (150.704924 -33.52614)
-33.9373,150.894,Litoria peronii,2427831.0,1,POINT (150.894 -33.9373)
-33.6949,150.547,Litoria peronii,2427831.0,1,POINT (150.547 -33.6949)
-33.7253,150.697,Litoria fallax,2427671.0,1,POINT (150.697 -33.7253)
-33.7301,150.484,Crinia signifera,2424585.0,1,POINT (150.484 -33.7301)
-33.972122,150.868737,Litoria verreauxii,2427755.0,1,POINT (150.868737 -33.972122)
-33.7129,150.495742,Litoria verreauxii,2427755.0,1,POINT (150.495742 -33.7129)
-33.691988,150.529745,Crinia signifera,2424585.0,1,POINT (150.529745 -33.691988)
-33.537871,150.413388,Crinia signifera,2424585.0,1,POINT (150.413388 -33.537871)
-33.729796,150.474779,Crinia signifera,2424585.0,1,POINT (150.474779 -33.729796)
-33.7294,150.484,Crinia signifera,2424585.0,1,POINT (150.484 -33.7294)
-33.692178,150.530077,Crinia signifera,2424585.0,1,POINT (150.530077 -33.692178)
-33.755787,150.623347,Litoria fallax,2427671.0,1,POINT (150.623347 -33.755787)
-33.778,150.861,Litoria fallax,2427671.0,1,POINT (150.861 -33.778)
-33.897303,150.612855,Litoria peronii,2427831.0,1,POINT (150.612855 -33.897303)
-33.972122,150.868737,Litoria fallax,2427671.0,1,POINT (150.868737 -33.972122)
-33.706609,150.709767,Litoria peronii,2427831.0,1,POINT (150.709767 -33.706609)
-33.526225,150.704848,Litoria fallax,2427671.0,1,POINT (150.704848 -33.526225)
-33.700922,150.483466,Litoria peronii,2427831.0,1,POINT (150.483466 -33.700922)
-33.715,150.452,Litoria peronii,2427831.0,1,POINT (150.452 -33.715)
-33.712812,150.453723,Crinia signifera,2424585.0,1,POINT (150.453723 -33.712812)
-33.9374,150.894,Litoria peronii,2427831.0,1,POINT (150.894 -33.9374)
-33.9375,150.894,Litoria peronii,2427831.0,1,POINT (150.894 -33.9375)
-33.658764,150.750104,Litoria fallax,2427671.0,1,POINT (150.750104 -33.658764)
-33.700975,150.483658,Litoria citropa,2427808.0,1,POINT (150.483658 -33.700975)
-33.712611,150.454034,Crinia signifera,2424585.0,1,POINT (150.454034 -33.712611)
-33.9373,150.894,Litoria peronii,2427831.0,1,POINT (150.894 -33.9373)
-33.700901,150.483451,Litoria peronii,2427831.0,1,POINT (150.483451 -33.700901)
-33.9373,150.894,Litoria peronii,2427831.0,1,POINT (150.894 -33.9373)
-33.700949,150.483472,Litoria peronii,2427831.0,1,POINT (150.483472 -33.700949)
-33.755374,150.62362,Litoria peronii,2427831.0,1,POINT (150.62362 -33.755374)
-33.6949,150.547,Crinia signifera,2424585.0,1,POINT (150.547 -33.6949)
-33.7392,150.459,Litoria verreauxii,2427755.0,1,POINT (150.459 -33.7392)
-33.6948,150.547,Crinia signifera,2424585.0,1,POINT (150.547 -33.6948)
-33.526284,150.704865,Litoria verreauxii,2427755.0,1,POINT (150.704865 -33.526284)
-33.52614,150.704924,Litoria fallax,2427671.0,1,POINT (150.704924 -33.52614)
-33.6949,150.547,Crinia signifera,2424585.0,1,POINT (150.547 -33.6949)
-33.7173,150.454,Litoria peronii,2427831.0,1,POINT (150.454 -33.7173)
-33.700901,150.483451,Crinia signifera,2424585.0,1,POINT (150.483451 -33.700901)
-33.719525,150.566994,Crinia signifera,2424585.0,1,POINT (150.566994 -33.719525)
-33.700975,150.483658,Crinia signifera,2424585.0,1,POINT (150.483658 -33.700975)
-33.700922,150.483466,Ranoidea wilcoxii,10737932.0,1,POINT (150.483466 -33.700922)
-33.9373,150.894,Litoria peronii,2427831.0,1,POINT (150.894 -33.9373)
-33.7129,150.495742,Litoria verreauxii,2427755.0,1,POINT (150.495742 -33.7129)
-33.7301,150.484,Limnodynastes peronii,2429583.0,1,POINT (150.484 -33.7301)
-33.7506,150.649,Litoria peronii,2427831.0,1,POINT (150.649 -33.7506)
-33.712611,150.454034,Limnodynastes peronii,2429583.0,1,POINT (150.454034 -33.712611)
-33.755374,150.62362,Limnodynastes peronii,2429583.0,1,POINT (150.62362 -33.755374)
-33.7618,150.706,Litoria peronii,2427831.0,1,POINT (150.706 -33.7618)
-33.9373,150.894,Litoria peronii,2427831.0,1,POINT (150.894 -33.9373)
-33.706609,150.709767,Limnodynastes peronii,2429583.0,1,POINT (150.709767 -33.706609)
-33.6946,150.571,Limnodynastes peronii,2429583.0,1,POINT (150.571 -33.6946)
-33.8034,150.792,Litoria peronii,2427831.0,1,POINT (150.792 -33.8034)
-33.839522,150.759291,Litoria fallax,2427671.0,1,POINT (150.759291 -33.839522)
-33.7253,150.697,Litoria peronii,2427831.0,1,POINT (150.697 -33.7253)
-33.7151,150.452,Litoria peronii,2427831.0,1,POINT (150.452 -33.7151)
-33.6946,150.571,Litoria peronii,2427831.0,1,POINT (150.571 -33.6946)
-33.671491,150.619045,Litoria peronii,2427831.0,1,POINT (150.619045 -33.671491)
-33.699637,150.584108,Limnodynastes peronii,2429583.0,1,POINT (150.584108 -33.699637)
-33.557038,150.846282,Litoria peronii,2427831.0,1,POINT (150.846282 -33.557038)
-33.729796,150.474779,Litoria peronii,2427831.0,1,POINT (150.474779 -33.729796)
-33.6949,150.547,Crinia signifera,2424585.0,1,POINT (150.547 -33.6949)
-33.537871,150.413388,Crinia signifera,2424585.0,1,POINT (150.413388 -33.537871)
-33.700975,150.483658,Ranoidea phyllochroa,10754639.0,1,POINT (150.483658 -33.700975)
-33.773,150.64,Litoria peronii,2427831.0,1,POINT (150.64 -33.773)
-33.757577,150.802611,Litoria peronii,2427831.0,1,POINT (150.802611 -33.757577)
-33.7155,150.43,Crinia signifera,2424585.0,1,POINT (150.43 -33.7155)
-33.5226,150.885,Litoria peronii,2427831.0,1,POINT (150.885 -33.5226)
-33.9373,150.894,Litoria peronii,2427831.0,1,POINT (150.894 -33.9373)
-33.768179,150.888253,Limnodynastes peronii,2429583.0,1,POINT (150.888253 -33.768179)
-33.700949,150.483472,Litoria peronii,2427831.0,1,POINT (150.483472 -33.700949)
-33.692178,150.530077,Crinia signifera,2424585.0,1,POINT (150.530077 -33.692178)
-33.8035,150.792,Litoria peronii,2427831.0,1,POINT (150.792 -33.8035)
-33.7005,150.547,Litoria peronii,2427831.0,1,POINT (150.547 -33.7005)
-33.7629,150.891,Litoria peronii,2427831.0,1,POINT (150.891 -33.7629)
-33.605784,150.74722,Limnodynastes peronii,2429583.0,1,POINT (150.74722 -33.605784)
-33.7173,150.454,Limnodynastes peronii,2429583.0,1,POINT (150.454 -33.7173)
-33.52614,150.704924,Litoria peronii,2427831.0,1,POINT (150.704924 -33.52614)
-33.755787,150.623347,Litoria peronii,2427831.0,1,POINT (150.623347 -33.755787)
-33.7129,150.495742,Litoria peronii,2427831.0,1,POINT (150.495742 -33.7129)
-33.755374,150.62362,Litoria peronii,2427831.0,1,POINT (150.62362 -33.755374)
-33.5182,150.831,Litoria peronii,2427831.0,1,POINT (150.831 -33.5182)
-33.6949,150.547,Crinia signifera,2424585.0,1,POINT (150.547 -33.6949)
-33.7532,150.778077,Limnodynastes peronii,2429583.0,1,POINT (150.778077 -33.7532)
-33.7401,150.623,Litoria peronii,2427831.0,1,POINT (150.623 -33.7401)
-33.8035,150.792,Litoria peronii,2427831.0,1,POINT (150.792 -33.8035)
-33.6949,150.547,Limnodynastes peronii,2429583.0,1,POINT (150.547 -33.6949)
-33.7294,150.484,Litoria peronii,2427831.0,1,POINT (150.484 -33.7294)
-33.750828,150.649762,Litoria peronii,2427831.0,1,POINT (150.649762 -33.750828)
-33.7411,150.6,Litoria peronii,2427831.0,1,POINT (150.6 -33.7411)
-33.700922,150.483466,Litoria peronii,2427831.0,1,POINT (150.483466 -33.700922)
-33.730127,150.474895,Litoria dentata,2427847.0,1,POINT (150.474895 -33.730127)
-33.719525,150.566994,Litoria peronii,2427831.0,1,POINT (150.566994 -33.719525)
-33.78123,150.783622,Limnodynastes peronii,2429583.0,1,POINT (150.783622 -33.78123)
-33.6949,150.547,Litoria peronii,2427831.0,1,POINT (150.547 -33.6949)
-33.74183,150.8764,Litoria peronii,2427831.0,1,POINT (150.8764 -33.74183)
-33.712812,150.453723,Litoria peronii,2427831.0,1,POINT (150.453723 -33.712812)
-33.6944,150.571,Crinia signifera,2424585.0,1,POINT (150.571 -33.6944)
-33.715,150.451,Limnodynastes peronii,2429583.0,1,POINT (150.451 -33.715)
-33.7733,150.641,Litoria peronii,2427831.0,1,POINT (150.641 -33.7733)
-33.897236,150.612648,Litoria peronii,2427831.0,1,POINT (150.612648 -33.897236)
-33.750835,150.649796,Litoria peronii,2427831.0,1,POINT (150.649796 -33.750835)
-33.7418,150.729,Litoria peronii,2427831.0,1,POINT (150.729 -33.7418)
-33.7108,150.578,Limnodynastes peronii,2429583.0,1,POINT (150.578 -33.7108)
-33.723762,150.459218,Limnodynastes peronii,2429583.0,1,POINT (150.459218 -33.723762)
-33.9083,150.609,Limnodynastes peronii,2429583.0,1,POINT (150.609 -33.9083)
-33.9373,150.894,Litoria peronii,2427831.0,1,POINT (150.894 -33.9373)
-33.682813,150.55823,Litoria peronii,2427831.0,1,POINT (150.55823 -33.682813)
-33.555824,150.850247,Litoria peronii,2427831.0,1,POINT (150.850247 -33.555824)
-33.69979,150.584038,Litoria peronii,2427831.0,1,POINT (150.584038 -33.69979)
-33.7508,150.649,Litoria peronii,2427831.0,1,POINT (150.649 -33.7508)
-33.700901,150.483451,Litoria citropa,2427808.0,1,POINT (150.483451 -33.700901)
