decimalLatitude,decimalLongitude,occurrenceStatus,species
-34.248227,150.568189,1,Litoria fallax
-34.22545,150.53637,1,Litoria fallax
-34.224153,150.542746,1,Litoria fallax
-34.21928,150.553328,1,Litoria fallax
-34.13704,150.821109,1,Litoria fallax
-33.563375,150.911246,1,Litoria fallax
-33.841557,151.072879,1,Litoria fallax
-33.841557,151.072879,1,Litoria fallax
-33.705203,150.572347,1,Litoria fallax
-34.234168,150.544941,1,Litoria fallax
-33.83892,150.9185,1,Litoria fallax
-33.9049,150.927,1,Litoria fallax
-33.569147,150.623417,1,Litoria fallax
-33.839938,151.065574,1,Litoria fallax
-33.840811,151.061334,1,Litoria fallax
-33.838385,151.060189,1,Litoria fallax
-33.833445,151.065412,1,Litoria fallax
-33.832675,151.067525,1,Litoria fallax
-33.838663,151.068147,1,Litoria fallax
-33.841557,151.072879,1,Litoria fallax
-33.837995,151.074188,1,Litoria fallax
-33.841813,151.072366,1,Litoria fallax
-33.83964,151.067747,1,Litoria fallax
-33.835933,151.062409,1,Litoria fallax
-33.840986,151.073119,1,Litoria fallax
-33.839938,151.065574,1,Litoria fallax
-33.838371,151.059887,1,Litoria fallax
-33.835933,151.062409,1,Litoria fallax
-33.84227,151.07161,1,Litoria fallax
-33.839938,151.065574,1,Litoria fallax
-33.84098,151.069813,1,Litoria fallax
-33.839938,151.065574,1,Litoria fallax
-33.841557,151.072879,1,Litoria fallax
-33.841424,151.062476,1,Litoria fallax
-33.839938,151.065574,1,Litoria fallax
-33.837995,151.074188,1,Litoria fallax
-33.838663,151.068147,1,Litoria fallax
-33.832234,151.069296,1,Litoria fallax
-33.835202,151.063081,1,Litoria fallax
-33.82599,151.063268,1,Litoria fallax
-33.840871,151.06344,1,Litoria fallax
-33.839938,151.065574,1,Litoria fallax
-33.837995,151.074188,1,Litoria fallax
-33.839859,151.071967,1,Litoria fallax
-33.835933,151.062409,1,Litoria fallax
-33.835933,151.062409,1,Litoria fallax
-33.835933,151.062409,1,Litoria fallax
-33.836298,151.0737,1,Litoria fallax
-33.837557,151.060273,1,Litoria fallax
-33.838365,151.068694,1,Litoria fallax
-33.838663,151.068147,1,Litoria fallax
-33.841188,151.073914,1,Litoria fallax
-33.839938,151.065574,1,Litoria fallax
-33.835933,151.062409,1,Litoria fallax
-33.84245,151.071574,1,Litoria fallax
-33.839938,151.065574,1,Litoria fallax
-33.839704,151.06781,1,Litoria fallax
-33.838846,151.06771,1,Litoria fallax
-33.837995,151.074188,1,Litoria fallax
-33.841735,151.073675,1,Litoria fallax
-33.84092,151.063114,1,Litoria fallax
-33.835933,151.062409,1,Litoria fallax
-33.836872,151.075848,1,Litoria fallax
-33.834907,151.064363,1,Litoria fallax
-33.835933,151.062409,1,Litoria fallax
-33.837995,151.074188,1,Litoria fallax
-33.835933,151.062409,1,Litoria fallax
-33.841994,151.07126,1,Litoria fallax
-33.839938,151.065574,1,Litoria fallax
-33.841557,151.072879,1,Litoria fallax
-33.841557,151.072879,1,Litoria fallax
-33.841557,151.072879,1,Litoria fallax
-33.841314,151.062349,1,Litoria fallax
-33.835933,151.062409,1,Litoria fallax
-33.839938,151.065574,1,Litoria fallax
-33.841557,151.072879,1,Litoria fallax
-33.837782,151.072338,1,Litoria fallax
-33.826424,151.060011,1,Litoria fallax
-33.835933,151.062409,1,Litoria fallax
-33.835933,151.062409,1,Litoria fallax
-33.840287,151.069926,1,Litoria fallax
-33.840434,151.064346,1,Litoria fallax
-33.841557,151.072879,1,Litoria fallax
-33.839762,151.072639,1,Litoria fallax
-33.83588,151.061467,1,Litoria fallax
-33.841557,151.072879,1,Litoria fallax
-33.835933,151.062409,1,Litoria fallax
-33.837995,151.074188,1,Litoria fallax
-33.835933,151.062409,1,Litoria fallax
-33.839938,151.065574,1,Litoria fallax
-33.835933,151.062409,1,Litoria fallax
-33.839792,151.071731,1,Litoria fallax
-33.835933,151.062409,1,Litoria fallax
-33.842738,151.072691,1,Litoria fallax
-33.833888,151.066677,1,Litoria fallax
-33.8398,151.073373,1,Litoria fallax
-33.835933,151.062409,1,Litoria fallax
-33.836756,151.076488,1,Litoria fallax
-33.841557,151.072879,1,Litoria fallax
-33.837995,151.074188,1,Litoria fallax
-33.82765,151.061642,1,Litoria fallax
-33.833068,151.068424,1,Litoria fallax
-33.841557,151.072879,1,Litoria fallax
-33.838921,151.068465,1,Litoria fallax
-33.841657,151.062406,1,Litoria fallax
-33.841557,151.072879,1,Litoria fallax
-33.841557,151.072879,1,Litoria fallax
-33.826424,151.060011,1,Litoria fallax
-33.837995,151.074188,1,Litoria fallax
-33.948425,150.974265,1,Litoria fallax
-33.833401,151.067801,1,Litoria fallax
-33.839938,151.065574,1,Litoria fallax
-33.835933,151.062409,1,Litoria fallax
-33.839792,151.071731,1,Litoria fallax
-33.641841,150.904232,1,Litoria fallax
-33.834292,151.065954,1,Litoria fallax
-33.835261,151.063361,1,Litoria fallax
-33.832448,151.068557,1,Litoria fallax
-33.833024,151.066739,1,Litoria fallax
-33.841557,151.072879,1,Litoria fallax
-33.839938,151.065574,1,Litoria fallax
-33.841557,151.072879,1,Litoria fallax
-33.841557,151.072879,1,Litoria fallax
-33.835906,151.076367,1,Litoria fallax
-33.839938,151.065574,1,Litoria fallax
-33.836196,151.074686,1,Litoria fallax
-33.842079,151.073786,1,Litoria fallax
-33.839938,151.065574,1,Litoria fallax
-33.835933,151.062409,1,Litoria fallax
-33.841557,151.072879,1,Litoria fallax
-33.841557,151.072879,1,Litoria fallax
-33.841557,151.072879,1,Litoria fallax
-33.835933,151.062409,1,Litoria fallax
-33.834415,151.065174,1,Litoria fallax
-33.841557,151.072879,1,Litoria fallax
-33.839938,151.065574,1,Litoria fallax
-34.05285,150.74472,1,Litoria fallax
-33.8388,150.9188,1,Litoria fallax
-33.61547,151.09811,1,Litoria fallax
-33.704878,150.881998,1,Litoria fallax
-33.673428,150.913873,1,Litoria fallax
-33.4504,150.996,1,Litoria fallax
-33.45012,150.99739,1,Litoria fallax
-34.082161,151.1223,1,Litoria fallax
-33.82489,151.0659,1,Litoria fallax
-34.077433,151.055665,1,Litoria fallax
-33.7,151.0,1,Litoria fallax
-33.935656,150.637411,1,Litoria fallax
-33.517483,150.852033,1,Litoria fallax
-33.708587,150.880602,1,Litoria fallax
-34.06022,150.798955,1,Litoria fallax
-34.010323,150.788986,1,Litoria fallax
-33.941234,151.092468,1,Litoria fallax
-34.158949,150.829876,1,Litoria fallax
-33.941234,151.092468,1,Litoria fallax
-34.076499,151.054045,1,Litoria fallax
-33.82627,150.644367,1,Litoria fallax
-33.873874,150.754633,1,Litoria fallax
-33.692258,150.95259,1,Litoria fallax
-33.83067,151.14562,1,Litoria fallax
-33.794611,150.659482,1,Litoria fallax
-33.865202,150.647653,1,Litoria fallax
-33.653001,150.871345,1,Litoria fallax
-33.887232,150.83435,1,Litoria fallax
-33.755143,150.623395,1,Litoria fallax
-33.850965,150.633023,1,Litoria fallax
-33.850554,150.63137,1,Litoria fallax
-34.071694,150.794725,1,Litoria fallax
-34.208096,150.68971,1,Litoria fallax
-33.851801,150.633865,1,Litoria fallax
-34.211067,150.69142,1,Litoria fallax
-33.853626,150.633555,1,Litoria fallax
-34.207095,150.699287,1,Litoria fallax
-33.848158,150.632874,1,Litoria fallax
-34.204573,150.706149,1,Litoria fallax
-34.200613,150.705572,1,Litoria fallax
-33.838048,151.075361,1,Litoria fallax
-33.835355,151.063428,1,Litoria fallax
-34.187263,150.691754,1,Litoria fallax
-33.723496,150.969315,1,Litoria fallax
-33.7356,151.085758,1,Litoria fallax
-33.607039,150.928044,1,Litoria fallax
-33.83884,151.068253,1,Litoria fallax
-33.83884,151.067723,1,Litoria fallax
-33.833635,151.065237,1,Litoria fallax
-33.838766,151.070349,1,Litoria fallax
-33.834957,151.064371,1,Litoria fallax
-33.845987,151.052817,1,Litoria fallax
-33.838706,151.068243,1,Litoria fallax
-33.832877,151.068791,1,Litoria fallax
-33.84164,151.062359,1,Litoria fallax
-33.836684,151.061432,1,Litoria fallax
-33.83519,151.06344,1,Litoria fallax
-33.841265,151.061774,1,Litoria fallax
-33.833958,151.066611,1,Litoria fallax
-33.837819,151.072489,1,Litoria fallax
-33.82803,151.058638,1,Litoria fallax
-33.837428,151.076152,1,Litoria fallax
-33.840441,151.064338,1,Litoria fallax
-33.835141,151.063192,1,Litoria fallax
-33.840864,151.063501,1,Litoria fallax
-33.838698,151.068165,1,Litoria fallax
-33.839258,151.065133,1,Litoria fallax
-33.835706,151.062241,1,Litoria fallax
-33.825205,151.066038,1,Litoria fallax
-33.832377,151.068499,1,Litoria fallax
-33.834023,151.064792,1,Litoria fallax
-33.841422,151.062462,1,Litoria fallax
-33.84133,151.062345,1,Litoria fallax
-33.839014,151.068416,1,Litoria fallax
-33.835905,151.076382,1,Litoria fallax
-33.839102,151.067364,1,Litoria fallax
-33.835908,151.06147,1,Litoria fallax
-33.840943,151.063074,1,Litoria fallax
-33.832951,151.066628,1,Litoria fallax
-33.838893,151.068285,1,Litoria fallax
-33.826591,151.054668,1,Litoria fallax
-33.838553,151.068634,1,Litoria fallax
-33.836739,151.07651,1,Litoria fallax
-33.839775,151.064739,1,Litoria fallax
-33.833434,151.067789,1,Litoria fallax
-33.836034,151.070658,1,Litoria fallax
-33.839788,151.067587,1,Litoria fallax
-33.832215,151.069319,1,Litoria fallax
-34.075741,151.055485,1,Litoria fallax
-33.839522,150.759291,1,Litoria fallax
-33.96144,150.975006,1,Litoria fallax
-34.030225,150.677653,1,Litoria fallax
-33.713989,150.907502,1,Litoria fallax
-33.706331,150.909594,1,Litoria fallax
-33.5612,150.918,1,Litoria fallax
-34.2178,150.995,1,Litoria fallax
-34.0624,150.861,1,Litoria fallax
-33.8383,151.073,1,Litoria fallax
-33.290754,150.97349,1,Litoria fallax
-33.619345,150.930379,1,Litoria fallax
-34.071068,150.72209,1,Litoria fallax
-33.774676,150.732328,1,Litoria fallax
-33.619519,150.93019,1,Litoria fallax
-34.030781,150.677176,1,Litoria fallax
-33.8484,151.074,1,Litoria fallax
-33.727,150.699,1,Litoria fallax
-33.6172,151.081,1,Litoria fallax
-34.094795,150.734305,1,Litoria fallax
-33.709118,150.909221,1,Litoria fallax
-34.0771,151.056,1,Litoria fallax
-33.619241,150.930346,1,Litoria fallax
-33.950481,150.960393,1,Litoria fallax
-34.071026,150.720856,1,Litoria fallax
-34.0753,151.055,1,Litoria fallax
-33.619382,150.930041,1,Litoria fallax
-33.698773,151.043795,1,Litoria fallax
-34.227833,150.989649,1,Litoria fallax
-34.094924,150.734382,1,Litoria fallax
-34.1357,150.988,1,Litoria fallax
-33.735,150.482,1,Litoria fallax
-33.619443,150.930293,1,Litoria fallax
-33.619478,150.930143,1,Litoria fallax
-34.0624,150.861,1,Litoria fallax
-33.5612,150.918,1,Litoria fallax
-33.7255,150.697,1,Litoria fallax
-33.7392,150.459,1,Litoria fallax
-33.7255,150.697,1,Litoria fallax
-33.727112,150.960121,1,Litoria fallax
-33.727501,150.960287,1,Litoria fallax
-33.699974,151.043127,1,Litoria fallax
-33.6173,151.081,1,Litoria fallax
-33.57267,150.921313,1,Litoria fallax
-33.5226,150.885,1,Litoria fallax
-33.699141,151.043924,1,Litoria fallax
-33.6146,151.040244,1,Litoria fallax
-33.9647,150.963,1,Litoria fallax
-33.5612,150.918,1,Litoria fallax
-33.526284,150.704865,1,Litoria fallax
-33.614479,151.040411,1,Litoria fallax
-34.057877,150.802838,1,Litoria fallax
-34.2453,150.976,1,Litoria fallax
-33.7331,150.967,1,Litoria fallax
-33.5612,150.918,1,Litoria fallax
-34.039066,150.676715,1,Litoria fallax
-33.5612,150.918,1,Litoria fallax
-33.699881,151.043367,1,Litoria fallax
-34.085409,150.78369,1,Litoria fallax
-33.5611,150.918,1,Litoria fallax
-34.057886,150.802829,1,Litoria fallax
-33.7253,150.697,1,Litoria fallax
-33.654385,151.069933,1,Litoria fallax
-34.1503,150.823,1,Litoria fallax
-34.1984,150.576,1,Litoria fallax
-34.0812,150.524,1,Litoria fallax
-33.614504,151.040383,1,Litoria fallax
-34.0037,150.721,1,Litoria fallax
-33.699897,151.043434,1,Litoria fallax
-34.0812,150.524,1,Litoria fallax
-34.199,150.543,1,Litoria fallax
-33.699881,151.043433,1,Litoria fallax
-34.0028,150.72,1,Litoria fallax
-33.425703,150.789313,1,Litoria fallax
-34.0812,150.524,1,Litoria fallax
-33.57064,150.908082,1,Litoria fallax
-33.69995,151.043214,1,Litoria fallax
-33.425664,150.789112,1,Litoria fallax
-33.570793,150.908134,1,Litoria fallax
-34.1453,150.828,1,Litoria fallax
-34.1444,150.826,1,Litoria fallax
-33.755787,150.623347,1,Litoria fallax
-33.778,150.861,1,Litoria fallax
-33.5612,150.918,1,Litoria fallax
-33.972122,150.868737,1,Litoria fallax
-33.5612,150.918,1,Litoria fallax
-33.290944,150.9736,1,Litoria fallax
-34.039071,150.676538,1,Litoria fallax
-34.1477,150.827,1,Litoria fallax
-33.5612,150.918,1,Litoria fallax
-33.526225,150.704848,1,Litoria fallax
-33.5612,150.918,1,Litoria fallax
-33.9602,150.957,1,Litoria fallax
-34.1766,151.056,1,Litoria fallax
-34.199,150.543,1,Litoria fallax
-33.699966,151.0431,1,Litoria fallax
-34.059303,150.800897,1,Litoria fallax
-33.7407,150.949,1,Litoria fallax
-33.658764,150.750104,1,Litoria fallax
-33.5614,150.918,1,Litoria fallax
-34.1771,151.056,1,Litoria fallax
-33.5612,150.918,1,Litoria fallax
-34.190385,150.985047,1,Litoria fallax
-33.5612,150.918,1,Litoria fallax
-34.1475,150.827,1,Litoria fallax
-34.038593,150.676779,1,Litoria fallax
-34.190222,150.985186,1,Litoria fallax
-34.1477,150.827,1,Litoria fallax
-33.291418,150.973425,1,Litoria fallax
-33.752814,151.120489,1,Litoria fallax
-33.52614,150.704924,1,Litoria fallax
-34.1504,150.823,1,Litoria fallax
-33.425639,150.789133,1,Litoria fallax
-33.619443,150.930293,1,Litoria fallax
-34.1771,151.056,1,Litoria fallax
-33.699881,151.043433,1,Litoria fallax
-34.094924,150.734382,1,Litoria fallax
-34.1504,150.823,1,Litoria fallax
-33.570793,150.908134,1,Litoria fallax
-33.425703,150.789313,1,Litoria fallax
-33.5612,150.918,1,Litoria fallax
-33.839522,150.759291,1,Litoria fallax
-34.0037,150.721,1,Litoria fallax
-33.6172,151.081,1,Litoria fallax
-34.0812,150.524,1,Litoria fallax
-34.2178,150.995,1,Litoria fallax
-34.1357,150.988,1,Litoria fallax
-33.5612,150.918,1,Litoria fallax
-33.619345,150.930379,1,Litoria fallax
-33.57267,150.921313,1,Litoria fallax
-33.727501,150.960287,1,Litoria fallax
-33.709118,150.909221,1,Litoria fallax
-33.619241,150.930346,1,Litoria fallax
-33.96144,150.975006,1,Litoria fallax
-33.5612,150.918,1,Litoria fallax
-33.425664,150.789112,1,Litoria fallax
-33.291418,150.973425,1,Litoria fallax
-33.5612,150.918,1,Litoria fallax
-33.614479,151.040411,1,Litoria fallax
-34.0028,150.72,1,Litoria fallax
-33.6146,151.040244,1,Litoria fallax
-34.1444,150.826,1,Litoria fallax
-34.0812,150.524,1,Litoria fallax
-34.030225,150.677653,1,Litoria fallax
-33.9602,150.957,1,Litoria fallax
-33.57064,150.908082,1,Litoria fallax
-33.290754,150.97349,1,Litoria fallax
-33.7253,150.697,1,Litoria fallax
-34.039071,150.676538,1,Litoria fallax
-33.526284,150.704865,1,Litoria fallax
-34.038593,150.676779,1,Litoria fallax
-34.199,150.543,1,Litoria fallax
-33.7392,150.459,1,Litoria fallax
-33.5614,150.918,1,Litoria fallax
-34.085409,150.78369,1,Litoria fallax
-34.057886,150.802829,1,Litoria fallax
-34.190385,150.985047,1,Litoria fallax
-33.42564,150.789133,1,Litoria fallax
-33.778,150.861,1,Litoria fallax
-33.7407,150.949,1,Litoria fallax
-34.075741,151.055485,1,Litoria fallax
-34.1453,150.828,1,Litoria fallax
-33.7255,150.697,1,Litoria fallax
-33.526225,150.704848,1,Litoria fallax
-34.059303,150.800897,1,Litoria fallax
-33.699881,151.043367,1,Litoria fallax
-34.199,150.543,1,Litoria fallax
-33.5612,150.918,1,Litoria fallax
-34.094795,150.734305,1,Litoria fallax
-33.658764,150.750104,1,Litoria fallax
-33.699141,151.043924,1,Litoria fallax
-33.5612,150.918,1,Litoria fallax
-34.071026,150.720856,1,Litoria fallax
-33.7331,150.967,1,Litoria fallax
-33.774676,150.732328,1,Litoria fallax
-34.071068,150.72209,1,Litoria fallax
-33.619519,150.93019,1,Litoria fallax
-33.5612,150.918,1,Litoria fallax
-33.727,150.699,1,Litoria fallax
-33.699974,151.043127,1,Litoria fallax
-33.8484,151.074,1,Litoria fallax
-33.5226,150.885,1,Litoria fallax
-33.614504,151.040383,1,Litoria fallax
-33.5612,150.918,1,Litoria fallax
-33.5611,150.918,1,Litoria fallax
-34.0624,150.861,1,Litoria fallax
-34.1475,150.827,1,Litoria fallax
-33.755787,150.623347,1,Litoria fallax
-34.0812,150.524,1,Litoria fallax
-33.972122,150.868737,1,Litoria fallax
-34.190222,150.985186,1,Litoria fallax
-33.699966,151.0431,1,Litoria fallax
-33.290944,150.9736,1,Litoria fallax
-33.727112,150.960121,1,Litoria fallax
-34.0624,150.861,1,Litoria fallax
-33.752814,151.120489,1,Litoria fallax
-34.030781,150.677176,1,Litoria fallax
-34.1503,150.823,1,Litoria fallax
-33.52614,150.704924,1,Litoria fallax
-33.5612,150.918,1,Litoria fallax
-33.706331,150.909594,1,Litoria fallax
-33.654385,151.069933,1,Litoria fallax
-33.699897,151.043434,1,Litoria fallax
-34.1766,151.056,1,Litoria fallax
-33.713989,150.907502,1,Litoria fallax
-34.1984,150.576,1,Litoria fallax
-33.619478,150.930143,1,Litoria fallax
-34.0771,151.056,1,Litoria fallax
-33.9647,150.963,1,Litoria fallax
-34.227833,150.989649,1,Litoria fallax
-34.039066,150.676715,1,Litoria fallax
-33.735,150.482,1,Litoria fallax
-34.1477,150.827,1,Litoria fallax
-34.057877,150.802838,1,Litoria fallax
-33.5612,150.918,1,Litoria fallax
-33.6173,151.081,1,Litoria fallax
-34.2453,150.976,1,Litoria fallax
-33.7255,150.697,1,Litoria fallax
-33.5612,150.918,1,Litoria fallax
-34.1477,150.827,1,Litoria fallax
-33.8383,151.073,1,Litoria fallax
-33.950481,150.960393,1,Litoria fallax
-33.619382,150.930041,1,Litoria fallax
-33.698773,151.043795,1,Litoria fallax
-34.0753,151.055,1,Litoria fallax
-33.69995,151.043214,1,Litoria fallax
-33.841224,151.073892,1,Litoria fallax
-33.833977,151.066567,1,Litoria fallax
-33.832833,151.068948,1,Litoria fallax
-33.827628,151.061383,1,Litoria fallax
-34.18232,150.561142,1,Litoria fallax
-33.84098,151.069813,1,Litoria fallax
-33.839859,151.071967,1,Litoria fallax
-33.833006,151.066751,1,Litoria fallax
-33.840871,151.06344,1,Litoria fallax
-33.84092,151.063114,1,Litoria fallax
-33.835906,151.076367,1,Litoria fallax
-33.841657,151.062406,1,Litoria fallax
-33.832448,151.068557,1,Litoria fallax
-33.841179,151.073904,1,Litoria fallax
-33.83522,151.06307,1,Litoria fallax
-33.8398,151.073373,1,Litoria fallax
-33.840551,151.060864,1,Litoria fallax
-33.841188,151.073914,1,Litoria fallax
-33.842478,151.072772,1,Litoria fallax
-33.841349,151.062294,1,Litoria fallax
-33.842351,151.071565,1,Litoria fallax
-33.839127,151.067812,1,Litoria fallax
-33.836298,151.0737,1,Litoria fallax
-33.841592,151.072641,1,Litoria fallax
-33.838921,151.068465,1,Litoria fallax
-34.162186,150.586151,1,Litoria fallax
-34.173698,150.586868,1,Litoria fallax
-33.838367,151.060179,1,Litoria fallax
-34.182384,150.561295,1,Litoria fallax
-33.838663,151.068147,1,Litoria fallax
-33.838846,151.06771,1,Litoria fallax
-33.838663,151.068147,1,Litoria fallax
-33.838032,151.072732,1,Litoria fallax
-33.842354,151.071187,1,Litoria fallax
-33.826043,151.063212,1,Litoria fallax
-33.840914,151.073078,1,Litoria fallax
-33.838663,151.068147,1,Litoria fallax
-33.842286,151.070853,1,Litoria fallax
-33.838836,151.068262,1,Litoria fallax
-33.827843,151.06127,1,Litoria fallax
-33.83414,151.06491,1,Litoria fallax
-33.840361,151.073468,1,Litoria fallax
-33.840348,151.069784,1,Litoria fallax
-33.826043,151.063212,1,Litoria fallax
-33.839792,151.071731,1,Litoria fallax
-33.833658,151.065245,1,Litoria fallax
-33.83964,151.067747,1,Litoria fallax
-34.189453,150.54567,1,Litoria fallax
-33.837607,151.060574,1,Litoria fallax
-33.839704,151.06781,1,Litoria fallax
-33.82515,151.066074,1,Litoria fallax
-33.842166,151.071277,1,Litoria fallax
-33.836509,151.061885,1,Litoria fallax
-33.842351,151.071565,1,Litoria fallax
-33.841424,151.062476,1,Litoria fallax
-33.840551,151.060864,1,Litoria fallax
-33.832853,151.067392,1,Litoria fallax
-33.836872,151.075848,1,Litoria fallax
-33.838864,151.068315,1,Litoria fallax
-33.83588,151.061467,1,Litoria fallax
-33.825803,151.063434,1,Litoria fallax
-33.841543,151.072977,1,Litoria fallax
-33.841372,151.07069,1,Litoria fallax
-33.4252,150.887119,1,Litoria fallax
-33.838181,151.059848,1,Litoria fallax
-33.839762,151.072639,1,Litoria fallax
-33.840434,151.064346,1,Litoria fallax
-33.838365,151.068694,1,Litoria fallax
-33.84098,151.069813,1,Litoria fallax
-33.832234,151.069296,1,Litoria fallax
-33.842273,151.071794,1,Litoria fallax
-33.833392,151.067812,1,Litoria fallax
-33.834925,151.064341,1,Litoria fallax
-33.83526,151.063318,1,Litoria fallax
-33.835908,151.06147,1,Litoria fallax
-33.826591,151.054668,1,Litoria fallax
-33.840943,151.063074,1,Litoria fallax
-33.839102,151.067364,1,Litoria fallax
-33.839014,151.068416,1,Litoria fallax
-33.841265,151.061774,1,Litoria fallax
-33.833958,151.066611,1,Litoria fallax
-33.840864,151.063501,1,Litoria fallax
-33.832877,151.068791,1,Litoria fallax
-33.838553,151.068634,1,Litoria fallax
-33.845987,151.052817,1,Litoria fallax
-33.84133,151.062345,1,Litoria fallax
-33.836933,151.075845,1,Litoria fallax
-33.834023,151.064792,1,Litoria fallax
-33.832377,151.068499,1,Litoria fallax
-33.837819,151.072489,1,Litoria fallax
-33.838698,151.068165,1,Litoria fallax
-33.836684,151.061432,1,Litoria fallax
-33.838893,151.068285,1,Litoria fallax
-33.83519,151.06344,1,Litoria fallax
-33.840441,151.064338,1,Litoria fallax
-33.838766,151.070349,1,Litoria fallax
-33.834957,151.064371,1,Litoria fallax
-33.84164,151.062359,1,Litoria fallax
-33.832215,151.069319,1,Litoria fallax
-33.839775,151.064739,1,Litoria fallax
-33.839788,151.067587,1,Litoria fallax
-33.841422,151.062462,1,Litoria fallax
-33.838787,151.068199,1,Litoria fallax
-33.838706,151.068243,1,Litoria fallax
-33.825205,151.066038,1,Litoria fallax
-33.833635,151.065237,1,Litoria fallax
-33.83884,151.067723,1,Litoria fallax
-33.835706,151.062241,1,Litoria fallax
-33.835905,151.076382,1,Litoria fallax
-33.835141,151.063192,1,Litoria fallax
-33.837428,151.076152,1,Litoria fallax
-33.832215,151.069319,1,Litoria fallax
-33.836073,151.070396,1,Litoria fallax
-33.83884,151.068253,1,Litoria fallax
-33.833434,151.067789,1,Litoria fallax
-33.825679,151.063956,1,Litoria fallax
-33.951665,150.970585,1,Litoria fallax
-33.715459,150.909579,1,Litoria fallax
-34.1814,150.988,1,Litoria fallax
-33.9601,150.957,1,Litoria fallax
-33.8,151.1,1,Litoria fallax
-33.715512,150.909622,1,Litoria fallax
-33.675222,151.034208,1,Litoria fallax
-33.7177,150.46,1,Litoria fallax
-33.6345,150.753,1,Litoria fallax
-33.715048,150.909524,1,Litoria fallax
-34.18411,150.699672,1,Litoria fallax
-33.7179,150.46,1,Litoria fallax
-33.714927,150.909673,1,Litoria fallax
-33.5873,150.251,1,Litoria fallax
-33.715654,150.909468,1,Litoria fallax
-33.715365,150.909202,1,Litoria fallax
-33.932571,151.094459,1,Litoria fallax
-33.715309,150.909118,1,Litoria fallax
-33.604369,150.883329,1,Litoria fallax
-33.6345,150.753,1,Litoria fallax
-34.031025,150.710538,1,Litoria fallax
-33.7311,151.125,1,Litoria fallax
-33.706642,150.909796,1,Litoria fallax
-34.075114,151.055813,1,Litoria fallax
-33.9641,150.963,1,Litoria fallax
-33.678621,151.031014,1,Litoria fallax
-33.664,151.034,1,Litoria fallax
-33.658158,150.750163,1,Litoria fallax
-34.069934,150.76057,1,Litoria fallax
-33.708924,151.027988,1,Litoria fallax
-33.715335,150.909185,1,Litoria fallax
-34.237053,150.917021,1,Litoria fallax
-33.680367,151.033336,1,Litoria fallax
-33.839933,151.069908,1,Litoria fallax
-33.609208,150.806623,1,Litoria fallax
-33.257141,150.943122,1,Litoria fallax
-33.709461,151.031204,1,Litoria fallax
-33.5612,150.919,1,Litoria fallax
-33.5061,150.89,1,Litoria fallax
-34.1013,150.819,1,Litoria fallax
-33.571865,150.674229,1,Litoria fallax
-33.5226,150.885,1,Litoria fallax
-34.041491,150.771791,1,Litoria fallax
-33.96,150.957,1,Litoria fallax
-33.8353,151.062,1,Litoria fallax
-33.715214,150.909837,1,Litoria fallax
-33.715474,150.910134,1,Litoria fallax
-33.9641,150.963,1,Litoria fallax
-34.1814,150.988,1,Litoria fallax
-34.237028,150.916938,1,Litoria fallax
-33.715558,150.909621,1,Litoria fallax
-33.715327,150.909298,1,Litoria fallax
-33.705614,151.148449,1,Litoria fallax
-33.757069,150.623562,1,Litoria fallax
-33.836701,151.074593,1,Litoria fallax
-33.716263,150.907388,1,Litoria fallax
-33.9641,150.963,1,Litoria fallax
-33.96,150.957,1,Litoria fallax
-33.680367,151.033336,1,Litoria fallax
-33.715327,150.909298,1,Litoria fallax
-33.658158,150.750163,1,Litoria fallax
-34.041491,150.771791,1,Litoria fallax
-33.715048,150.909524,1,Litoria fallax
-33.6345,150.753,1,Litoria fallax
-33.571865,150.674229,1,Litoria fallax
-33.839933,151.069908,1,Litoria fallax
-33.757069,150.623562,1,Litoria fallax
-33.715335,150.909185,1,Litoria fallax
-33.715459,150.909579,1,Litoria fallax
-34.069934,150.76057,1,Litoria fallax
-33.835975,151.061183,1,Litoria fallax
-33.715558,150.909621,1,Litoria fallax
-33.604369,150.883329,1,Litoria fallax
-33.9641,150.963,1,Litoria fallax
-33.709461,151.031204,1,Litoria fallax
-33.7179,150.46,1,Litoria fallax
-33.664,151.034,1,Litoria fallax
-33.705614,151.148449,1,Litoria fallax
-33.714927,150.909673,1,Litoria fallax
-33.715512,150.909622,1,Litoria fallax
-33.5873,150.251,1,Litoria fallax
-33.715214,150.909837,1,Litoria fallax
-33.257141,150.943122,1,Litoria fallax
-34.237053,150.917021,1,Litoria fallax
-34.18411,150.699672,1,Litoria fallax
-33.932571,151.094459,1,Litoria fallax
-33.5612,150.919,1,Litoria fallax
-33.708924,151.027988,1,Litoria fallax
-34.237028,150.916938,1,Litoria fallax
-33.609208,150.806623,1,Litoria fallax
-33.7311,151.125,1,Litoria fallax
-33.7177,150.46,1,Litoria fallax
-33.5061,150.89,1,Litoria fallax
-34.1814,150.988,1,Litoria fallax
-33.6345,150.753,1,Litoria fallax
-33.9601,150.957,1,Litoria fallax
-33.8353,151.062,1,Litoria fallax
-33.5226,150.885,1,Litoria fallax
-33.678621,151.031014,1,Litoria fallax
-33.716263,150.907388,1,Litoria fallax
-34.031025,150.710538,1,Litoria fallax
-34.1013,150.819,1,Litoria fallax
-33.675222,151.034208,1,Litoria fallax
-33.715654,150.909468,1,Litoria fallax
-33.715309,150.909118,1,Litoria fallax
-34.1814,150.988,1,Litoria fallax
-33.836701,151.074593,1,Litoria fallax
